"","Time","County","SMR"
"3828",66,"Yuba",0
"3829",67,"Alameda",0.709979866811518
"3830",67,"Alpine",0
"3831",67,"Amador",0
"3832",67,"Butte",0.578568221004538
"3833",67,"Calaveras",1.42240988642707
"3834",67,"Colusa",0
"3835",67,"Contra Costa",0.597335422286938
"3836",67,"Del Norte",2.28598270774253
"3837",67,"El Dorado",0
"3838",67,"Fresno",0.976484613713357
"3839",67,"Glenn",0
"3840",67,"Humboldt",0.469784123998632
"3841",67,"Imperial",1.3148435203934
"3842",67,"Inyo",3.41392247656037
"3843",67,"Kern",0.951155146168147
"3844",67,"Kings",0
"3845",67,"Lake",0
"3846",67,"Lassen",0
"3847",67,"Los Angeles",1.48625067092607
"3848",67,"Madera",0
"3849",67,"Marin",0.724660024462829
"3850",67,"Mariposa",0
"3851",67,"Mendocino",0.712322747430077
"3852",67,"Merced",0.657544131862451
"3853",67,"Modoc",0
"3854",67,"Mono",0
"3855",67,"Monterey",0.28077833299149
"3856",67,"Napa",0.902201349926512
"3857",67,"Nevada",0
"3858",67,"Orange",1.20978718431518
"3859",67,"Placer",0.629288336754308
"3860",67,"Plumas",0
"3861",67,"Riverside",0.714674024775336
"3862",67,"Sacramento",1.08478898542333
"3863",67,"San Benito",0.983991619442826
"3864",67,"San Bernardino",0.965952792254224
"3865",67,"San Diego",0.411206103254644
"3866",67,"San Francisco",1.97686726238302
"3867",67,"San Joaquin",1.28804577801851
"3868",67,"San Luis Obispo",0.903631351133802
"3869",67,"San Mateo",0.0809730468983569
"3870",67,"Santa Barbara",0.552154588110766
"3871",67,"Santa Clara",0.896489412594181
"3872",67,"Santa Cruz",0.689751912889849
"3873",67,"Shasta",0.708131082871644
"3874",67,"Sierra",20.223791800953
"3875",67,"Siskiyou",1.4331857189
"3876",67,"Solano",0
"3877",67,"Sonoma",0.761036887336836
"3878",67,"Stanislaus",1.56847742309673
"3879",67,"Sutter",0.595734266314587
"3880",67,"Tehama",0
"3881",67,"Trinity",0
"3882",67,"Tulare",0.910319659099135
"3883",67,"Tuolumne",2.40672046226313
"3884",67,"Ventura",0.886506006493864
"3885",67,"Yolo",1.40862546419621
"3886",67,"Yuba",0.794515215789741
"3887",68,"Alameda",0.997730925342755
"3888",68,"Alpine",0
"3889",68,"Amador",4.15759382068958
"3890",68,"Butte",0.367812332115659
"3891",68,"Calaveras",0
"3892",68,"Colusa",0
"3893",68,"Contra Costa",0.759486355282993
"3894",68,"Del Norte",2.9065289118403
"3895",68,"El Dorado",0.414805558589395
"3896",68,"Fresno",0.6207791406541
"3897",68,"Glenn",0
"3898",68,"Humboldt",0.597310353267722
"3899",68,"Imperial",0.417941777689918
"3900",68,"Inyo",0
"3901",68,"Kern",0.518294121564679
"3902",68,"Kings",0.511992302373341
"3903",68,"Lake",2.46945857941129
"3904",68,"Lassen",0
"3905",68,"Los Angeles",1.63201704502071
"3906",68,"Madera",1.00066992426082
"3907",68,"Marin",0.61424941527987
"3908",68,"Mariposa",0
"3909",68,"Mendocino",0
"3910",68,"Merced",1.95075800663651
"3911",68,"Modoc",0
"3912",68,"Mono",0
"3913",68,"Monterey",0.53549640154365
"3914",68,"Napa",1.14711029920796
"3915",68,"Nevada",0
"3916",68,"Orange",0.967572693965036
"3917",68,"Placer",0.400056557397699
"3918",68,"Plumas",0
"3919",68,"Riverside",0.681508014643546
"3920",68,"Sacramento",1.32817884058411
"3921",68,"San Benito",1.25110311693629
"3922",68,"San Bernardino",1.19204494810239
"3923",68,"San Diego",0.380240664522893
"3924",68,"San Francisco",1.97489434096348
"3925",68,"San Joaquin",0.511779666041538
"3926",68,"San Luis Obispo",0.574464242187857
"3927",68,"San Mateo",0
"3928",68,"Santa Barbara",0.351020431763032
"3929",68,"Santa Clara",0.651341609150263
"3930",68,"Santa Cruz",0.292329985702484
"3931",68,"Shasta",1.35053742451867
"3932",68,"Sierra",0
"3933",68,"Siskiyou",3.6444682752068
"3934",68,"Solano",0
"3935",68,"Sonoma",0.483812871490583
"3936",68,"Stanislaus",1.7093586287641
"3937",68,"Sutter",0
"3938",68,"Tehama",0
"3939",68,"Trinity",0
"3940",68,"Tulare",0.66138993196025
"3941",68,"Tuolumne",1.53002089267626
"3942",68,"Ventura",0.751436229057341
"3943",68,"Yolo",0.358201365546102
"3944",68,"Yuba",0
"3945",69,"Alameda",0.364597515387834
"3946",69,"Alpine",0
"3947",69,"Amador",0
"3948",69,"Butte",2.01612667822697
"3949",69,"Calaveras",0
"3950",69,"Colusa",0
"3951",69,"Contra Costa",0.83260976804547
"3952",69,"Del Norte",0
"3953",69,"El Dorado",0.454743074077214
"3954",69,"Fresno",1.19095866864001
"3955",69,"Glenn",0
"3956",69,"Humboldt",0.654819446361332
"3957",69,"Imperial",0.45818124862724
"3958",69,"Inyo",0
"3959",69,"Kern",0.852293287430758
"3960",69,"Kings",0.561286966059177
"3961",69,"Lake",2.70721826758218
"3962",69,"Lassen",0
"3963",69,"Los Angeles",1.52377180112505
"3964",69,"Madera",0
"3965",69,"Marin",0.673389402746641
"3966",69,"Mariposa",0
"3967",69,"Mendocino",0.992887505717635
"3968",69,"Merced",1.22204409043437
"3969",69,"Modoc",0
"3970",69,"Mono",0
"3971",69,"Monterey",0.782738722606473
"3972",69,"Napa",0.628777089609615
"3973",69,"Nevada",0
"3974",69,"Orange",1.00633423262245
"3975",69,"Placer",0
"3976",69,"Plumas",0
"3977",69,"Riverside",0.462505126536774
"3978",69,"Sacramento",1.51205817005397
"3979",69,"San Benito",0
"3980",69,"San Bernardino",1.14841330488559
"3981",69,"San Diego",0.599222261665385
"3982",69,"San Francisco",1.57457261161361
"3983",69,"San Joaquin",1.12210771416547
"3984",69,"San Luis Obispo",1.25954741941407
"3985",69,"San Mateo",0.225732301419052
"3986",69,"Santa Barbara",0.962041774142663
"3987",69,"Santa Clara",0.669424534021366
"3988",69,"Santa Cruz",0
"3989",69,"Shasta",0
"3990",69,"Sierra",0
"3991",69,"Siskiyou",0
"3992",69,"Solano",0.395313403870128
"3993",69,"Sonoma",0.530394417104556
"3994",69,"Stanislaus",1.40545187036786
"3995",69,"Sutter",0
"3996",69,"Tehama",1.33277647595298
"3997",69,"Trinity",0
"3998",69,"Tulare",0.906335765623865
"3999",69,"Tuolumne",0
"4000",69,"Ventura",0.926757646832481
"4001",69,"Yolo",1.96344512186649
"4002",69,"Yuba",0
"4003",70,"Alameda",0.596732821643518
"4004",70,"Alpine",0
"4005",70,"Amador",8.70315252436829
"4006",70,"Butte",0
"4007",70,"Calaveras",2.5238860658887
"4008",70,"Colusa",0
"4009",70,"Contra Costa",1.1562501818084
"4010",70,"Del Norte",0
"4011",70,"El Dorado",0
"4012",70,"Fresno",1.4077766514903
"4013",70,"Glenn",0
"4014",70,"Humboldt",0.833572387150777
"4015",70,"Imperial",0.583255795606264
"4016",70,"Inyo",6.05757275088846
"4017",70,"Kern",0.964402432326478
"4018",70,"Kings",2.14352209043769
"4019",70,"Lake",0
"4020",70,"Lassen",0
"4021",70,"Los Angeles",1.36217120182887
"4022",70,"Madera",0.698239041858871
"4023",70,"Marin",0
"4024",70,"Mariposa",6.28156167306237
"4025",70,"Mendocino",0
"4026",70,"Merced",1.55563829896521
"4027",70,"Modoc",0
"4028",70,"Mono",0
"4029",70,"Monterey",0.249102782890779
"4030",70,"Napa",0
"4031",70,"Nevada",0
"4032",70,"Orange",1.24642104909316
"4033",70,"Placer",0.279148099242684
"4034",70,"Plumas",0
"4035",70,"Riverside",0.634049239250541
"4036",70,"Sacramento",1.35450336227985
"4037",70,"San Benito",1.74596841667153
"4038",70,"San Bernardino",0.604927342617671
"4039",70,"San Diego",0.530642264417742
"4040",70,"San Francisco",1.6285751889966
"4041",70,"San Joaquin",0.857052744357026
"4042",70,"San Luis Obispo",0.400844826373421
"4043",70,"San Mateo",0
"4044",70,"Santa Barbara",0.979728336007125
"4045",70,"Santa Clara",0.852164378963131
"4046",70,"Santa Cruz",0
"4047",70,"Shasta",0.628244428675818
"4048",70,"Sierra",0
"4049",70,"Siskiyou",7.62901924461813
"4050",70,"Solano",0.503226255065874
"4051",70,"Sonoma",0.90024233469557
"4052",70,"Stanislaus",1.39153219848554
"4053",70,"Sutter",0
"4054",70,"Tehama",5.08979539980928
"4055",70,"Trinity",0
"4056",70,"Tulare",0.922998205883245
"4057",70,"Tuolumne",0
"4058",70,"Ventura",0.917578988615631
"4059",70,"Yolo",2.99931282682892
"4060",70,"Yuba",0
"4061",71,"Alameda",0.419067063712877
"4062",71,"Alpine",0
"4063",71,"Amador",0
"4064",71,"Butte",1.94655610975294
"4065",71,"Calaveras",3.19040527342974
"4066",71,"Colusa",0
"4067",71,"Contra Costa",0.852598798968456
"4068",71,"Del Norte",0
"4069",71,"El Dorado",0
"4070",71,"Fresno",0.684441790201814
"4071",71,"Glenn",0
"4072",71,"Humboldt",2.10741188019105
"4073",71,"Imperial",0
"4074",71,"Inyo",0
"4075",71,"Kern",0.914314629943324
"4076",71,"Kings",0.903197688341704
"4077",71,"Lake",2.17816681036102
"4078",71,"Lassen",0
"4079",71,"Los Angeles",1.57037235509995
"4080",71,"Madera",0.882633155025827
"4081",71,"Marin",0
"4082",71,"Mariposa",0
"4083",71,"Mendocino",0
"4084",71,"Merced",1.96645827228348
"4085",71,"Modoc",0
"4086",71,"Mono",0
"4087",71,"Monterey",0.314886968513343
"4088",71,"Napa",0
"4089",71,"Nevada",0
"4090",71,"Orange",1.53181538359308
"4091",71,"Placer",1.05860036226891
"4092",71,"Plumas",0
"4093",71,"Riverside",0.68699298860446
"4094",71,"Sacramento",1.62209057210015
"4095",71,"San Benito",0
"4096",71,"San Bernardino",0.254893093896413
"4097",71,"San Diego",0.545006040501233
"4098",71,"San Francisco",0.791791024986157
"4099",71,"San Joaquin",1.08338709585976
"4100",71,"San Luis Obispo",1.52010520424005
"4101",71,"San Mateo",0
"4102",71,"Santa Barbara",0.309614852664223
"4103",71,"Santa Clara",0.78995237852709
"4104",71,"Santa Cruz",0
"4105",71,"Shasta",2.38246214677414
"4106",71,"Sierra",0
"4107",71,"Siskiyou",3.21457501034966
"4108",71,"Solano",0
"4109",71,"Sonoma",0.284495596968054
"4110",71,"Stanislaus",1.00515102466058
"4111",71,"Sutter",0
"4112",71,"Tehama",0
"4113",71,"Trinity",0
"4114",71,"Tulare",1.16674773208481
"4115",71,"Tuolumne",2.69908615222115
"4116",71,"Ventura",0.662798504855154
"4117",71,"Yolo",2.52758991744503
"4118",71,"Yuba",0
"4119",72,"Alameda",0.931422099869665
"4120",72,"Alpine",0
"4121",72,"Amador",0
"4122",72,"Butte",1.60238242078213
"4123",72,"Calaveras",0
"4124",72,"Colusa",0
"4125",72,"Contra Costa",1.65435940868165
"4126",72,"Del Norte",0
"4127",72,"El Dorado",0
"4128",72,"Fresno",0.338054727682287
"4129",72,"Glenn",0
"4130",72,"Humboldt",0
"4131",72,"Imperial",0.910386220098473
"4132",72,"Inyo",0
"4133",72,"Kern",0.188163300655003
"4134",72,"Kings",0
"4135",72,"Lake",0
"4136",72,"Lassen",0
"4137",72,"Los Angeles",1.59888102180581
"4138",72,"Madera",0
"4139",72,"Marin",0.668997732728728
"4140",72,"Mariposa",0
"4141",72,"Mendocino",0
"4142",72,"Merced",1.82111135650601
"4143",72,"Modoc",0
"4144",72,"Mono",12.4972859176028
"4145",72,"Monterey",0.388816952425172
"4146",72,"Napa",0
"4147",72,"Nevada",0
"4148",72,"Orange",1.67529225306254
"4149",72,"Placer",0
"4150",72,"Plumas",0
"4151",72,"Riverside",0.141381165770773
"4152",72,"Sacramento",1.44655999811443
"4153",72,"San Benito",2.72522896341339
"4154",72,"San Bernardino",0.314737559419919
"4155",72,"San Diego",0.776496900513462
"4156",72,"San Francisco",0.782151829899369
"4157",72,"San Joaquin",0.891831696301949
"4158",72,"San Luis Obispo",0.625666489861122
"4159",72,"San Mateo",0
"4160",72,"Santa Barbara",0.38230703546365
"4161",72,"Santa Clara",0.532046977474372
"4162",72,"Santa Cruz",1.27354193771256
"4163",72,"Shasta",0
"4164",72,"Sierra",0
"4165",72,"Siskiyou",3.9693013171274
"4166",72,"Solano",0.392735272975323
"4167",72,"Sonoma",0.351290215386641
"4168",72,"Stanislaus",1.55142875545437
"4169",72,"Sutter",0
"4170",72,"Tehama",0
"4171",72,"Trinity",0
"4172",72,"Tulare",0.360169952078353
"4173",72,"Tuolumne",3.33278464013395
"4174",72,"Ventura",1.43222111701309
"4175",72,"Yolo",2.3407680539817
"4176",72,"Yuba",0
"4177",73,"Alameda",1.20521565665273
"4178",73,"Alpine",0
"4179",73,"Amador",4.39441878515923
"4180",73,"Butte",0
"4181",73,"Calaveras",0
"4182",73,"Colusa",0
"4183",73,"Contra Costa",1.16763379822564
"4184",73,"Del Norte",0
"4185",73,"El Dorado",1.75373489327668
"4186",73,"Fresno",1.14824496111494
"4187",73,"Glenn",0
"4188",73,"Humboldt",0
"4189",73,"Imperial",0
"4190",73,"Inyo",0
"4191",73,"Kern",0.730422939251488
"4192",73,"Kings",1.08231284172592
"4193",73,"Lake",0
"4194",73,"Lassen",0
"4195",73,"Los Angeles",1.50213572970624
"4196",73,"Madera",0
"4197",73,"Marin",0.64923830602366
"4198",73,"Mariposa",0
"4199",73,"Mendocino",0
"4200",73,"Merced",1.7673232573687
"4201",73,"Modoc",0
"4202",73,"Mono",0
"4203",73,"Monterey",1.1319987222505
"4204",73,"Napa",0
"4205",73,"Nevada",0
"4206",73,"Orange",1.2062469060434
"4207",73,"Placer",0.845689178296401
"4208",73,"Plumas",0
"4209",73,"Riverside",0.480218727618026
"4210",73,"Sacramento",1.61980915076105
"4211",73,"San Benito",0
"4212",73,"San Bernardino",0.305441513361102
"4213",73,"San Diego",0.552612421462464
"4214",73,"San Francisco",0.759050299058459
"4215",73,"San Joaquin",1.51460868253812
"4216",73,"San Luis Obispo",0.60718688889476
"4217",73,"San Mateo",0
"4218",73,"Santa Barbara",1.11304579945113
"4219",73,"Santa Clara",0.774498764677884
"4220",73,"Santa Cruz",0
"4221",73,"Shasta",2.85493354296985
"4222",73,"Sierra",0
"4223",73,"Siskiyou",3.85206456936415
"4224",73,"Solano",0.762270993960543
"4225",73,"Sonoma",0.681829110033143
"4226",73,"Stanislaus",0.903363579125332
"4227",73,"Sutter",0
"4228",73,"Tehama",0
"4229",73,"Trinity",0
"4230",73,"Tulare",0.349532021004309
"4231",73,"Tuolumne",0
"4232",73,"Ventura",0.794239558560607
"4233",73,"Yolo",1.51442096319491
"4234",73,"Yuba",0
"4235",74,"Alameda",1.15175851059152
"4236",74,"Alpine",0
"4237",74,"Amador",0
"4238",74,"Butte",0
"4239",74,"Calaveras",0
"4240",74,"Colusa",0
"4241",74,"Contra Costa",0.697402243395857
"4242",74,"Del Norte",0
"4243",74,"El Dorado",0
"4244",74,"Fresno",1.8811109846837
"4245",74,"Glenn",0
"4246",74,"Humboldt",1.20666325398036
"4247",74,"Imperial",0.844309800897777
"4248",74,"Inyo",8.76882507084258
"4249",74,"Kern",0.69802514759114
"4250",74,"Kings",3.10292109059327
"4251",74,"Lake",0
"4252",74,"Lassen",5.38204320745911
"4253",74,"Los Angeles",1.76677998977855
"4254",74,"Madera",0
"4255",74,"Marin",0
"4256",74,"Mariposa",0
"4257",74,"Mendocino",0
"4258",74,"Merced",0
"4259",74,"Modoc",0
"4260",74,"Mono",0
"4261",74,"Monterey",0.721192734337012
"4262",74,"Napa",0
"4263",74,"Nevada",0
"4264",74,"Orange",0.952266798371917
"4265",74,"Placer",0.404089385597272
"4266",74,"Plumas",0
"4267",74,"Riverside",0.590038332954637
"4268",74,"Sacramento",1.03197518475906
"4269",74,"San Benito",0
"4270",74,"San Bernardino",0.0729734260751827
"4271",74,"San Diego",0.432082952705072
"4272",74,"San Francisco",2.35749392278136
"4273",74,"San Joaquin",0.413550988204533
"4274",74,"San Luis Obispo",0
"4275",74,"San Mateo",0
"4276",74,"Santa Barbara",1.41823577671999
"4277",74,"Santa Clara",0.822384440988613
"4278",74,"Santa Cruz",0.590553721116712
"4279",74,"Shasta",0.909434475381526
"4280",74,"Sierra",0
"4281",74,"Siskiyou",0
"4282",74,"Solano",0.364230293485179
"4283",74,"Sonoma",0.32579334491503
"4284",74,"Stanislaus",0
"4285",74,"Sutter",0
"4286",74,"Tehama",0
"4287",74,"Trinity",12.1170532448898
"4288",74,"Tulare",0
"4289",74,"Tuolumne",0
"4290",74,"Ventura",0.379505595521903
"4291",74,"Yolo",6.51262079535232
"4292",74,"Yuba",0
"4293",75,"Alameda",0.666241988315027
"4294",75,"Alpine",0
"4295",75,"Amador",2.65006934372198
"4296",75,"Butte",2.81334318152588
"4297",75,"Calaveras",2.30553459962861
"4298",75,"Colusa",0
"4299",75,"Contra Costa",0.352072786487883
"4300",75,"Del Norte",3.70526968150634
"4301",75,"El Dorado",0.528797925835336
"4302",75,"Fresno",1.08814053566945
"4303",75,"Glenn",0
"4304",75,"Humboldt",0
"4305",75,"Imperial",0
"4306",75,"Inyo",5.53350793274544
"4307",75,"Kern",0.550605078252553
"4308",75,"Kings",0
"4309",75,"Lake",0
"4310",75,"Lassen",0
"4311",75,"Los Angeles",1.75200865580367
"4312",75,"Madera",0
"4313",75,"Marin",0
"4314",75,"Mariposa",0
"4315",75,"Mendocino",1.15457910970219
"4316",75,"Merced",1.77631726885658
"4317",75,"Modoc",0
"4318",75,"Mono",0
"4319",75,"Monterey",0.455103811998929
"4320",75,"Napa",0
"4321",75,"Nevada",0
"4322",75,"Orange",1.07533328563975
"4323",75,"Placer",0.509995764010806
"4324",75,"Plumas",0
"4325",75,"Riverside",0.992905897016115
"4326",75,"Sacramento",0.846587276250177
"4327",75,"San Benito",1.59491771395695
"4328",75,"San Bernardino",0.0460493884647464
"4329",75,"San Diego",0.57562196017707
"4330",75,"San Francisco",1.37324367081569
"4331",75,"San Joaquin",1.43532709392108
"4332",75,"San Luis Obispo",2.56316297373131
"4333",75,"San Mateo",0.131246388993011
"4334",75,"Santa Barbara",0.671226092798774
"4335",75,"Santa Clara",0.726544218603681
"4336",75,"Santa Cruz",0
"4337",75,"Shasta",0.57389249337053
"4338",75,"Sierra",0
"4339",75,"Siskiyou",0
"4340",75,"Solano",0.689535212094079
"4341",75,"Sonoma",1.23353816089965
"4342",75,"Stanislaus",0.363184339699243
"4343",75,"Sutter",0.965604904942473
"4344",75,"Tehama",3.09963791099497
"4345",75,"Trinity",0
"4346",75,"Tulare",0
"4347",75,"Tuolumne",0
"4348",75,"Ventura",0.478968894093801
"4349",75,"Yolo",2.73983029219232
"4350",75,"Yuba",0
"4351",76,"Alameda",0.718882828758466
"4352",76,"Alpine",0
"4353",76,"Amador",0
"4354",76,"Butte",1.23673810999963
"4355",76,"Calaveras",1.52026023096316
"4356",76,"Colusa",0
"4357",76,"Contra Costa",0.870582666252546
"4358",76,"Del Norte",0
"4359",76,"El Dorado",0.3486872229082
"4360",76,"Fresno",1.04365889083122
"4361",76,"Glenn",0
"4362",76,"Humboldt",1.00420297646688
"4363",76,"Imperial",1.05397062393951
"4364",76,"Inyo",0
"4365",76,"Kern",0.217840062838846
"4366",76,"Kings",1.721531164356
"4367",76,"Lake",0
"4368",76,"Lassen",0
"4369",76,"Los Angeles",1.84448951233952
"4370",76,"Madera",0
"4371",76,"Marin",0
"4372",76,"Mariposa",0
"4373",76,"Mendocino",0.76132481562577
"4374",76,"Merced",0
"4375",76,"Modoc",0
"4376",76,"Mono",0
"4377",76,"Monterey",0.150046810499647
"4378",76,"Napa",0.482132768375158
"4379",76,"Nevada",0
"4380",76,"Orange",1.16788072198774
"4381",76,"Placer",0.672578306229017
"4382",76,"Plumas",0
"4383",76,"Riverside",1.00935714824604
"4384",76,"Sacramento",0.772942487376581
"4385",76,"San Benito",5.25841159047886
"4386",76,"San Bernardino",0.212553469239123
"4387",76,"San Diego",0.559355709094709
"4388",76,"San Francisco",0.980970625586876
"4389",76,"San Joaquin",1.1185305251438
"4390",76,"San Luis Obispo",0.48289695526194
"4391",76,"San Mateo",0
"4392",76,"Santa Barbara",0.737672971112747
"4393",76,"Santa Clara",0.889720616693721
"4394",76,"Santa Cruz",0.245733763149236
"4395",76,"Shasta",0.378422399152045
"4396",76,"Sierra",0
"4397",76,"Siskiyou",0
"4398",76,"Solano",0.454676742202975
"4399",76,"Sonoma",0.271130032009824
"4400",76,"Stanislaus",0.71844687333122
"4401",76,"Sutter",0
"4402",76,"Tehama",1.02194437837334
"4403",76,"Trinity",0
"4404",76,"Tulare",0.416975280090711
"4405",76,"Tuolumne",1.28614172354162
"4406",76,"Ventura",0.631660320063302
"4407",76,"Yolo",1.5055275514983
"4408",76,"Yuba",0
"4409",77,"Alameda",0.767839007061014
"4410",77,"Alpine",0
"4411",77,"Amador",1.97623766998622
"4412",77,"Butte",1.39866397259921
"4413",77,"Calaveras",3.4386151713626
"4414",77,"Colusa",0
"4415",77,"Contra Costa",0.590740723817667
"4416",77,"Del Norte",0
"4417",77,"El Dorado",0
"4418",77,"Fresno",1.32784304801202
"4419",77,"Glenn",0
"4420",77,"Humboldt",1.13568306256975
"4421",77,"Imperial",0.794644518492025
"4422",77,"Inyo",0
"4423",77,"Kern",0.656964844791661
"4424",77,"Kings",0.486732720093063
"4425",77,"Lake",0
"4426",77,"Lassen",0
"4427",77,"Los Angeles",1.74450965377294
"4428",77,"Madera",0
"4429",77,"Marin",0
"4430",77,"Mariposa",0
"4431",77,"Mendocino",0.861004914825349
"4432",77,"Merced",0
"4433",77,"Modoc",0
"4434",77,"Mono",0
"4435",77,"Monterey",0.339384816158594
"4436",77,"Napa",0.545258311103594
"4437",77,"Nevada",0
"4438",77,"Orange",1.0849355473711
"4439",77,"Placer",0
"4440",77,"Plumas",0
"4441",77,"Riverside",0.493626840641788
"4442",77,"Sacramento",0.922707224019862
"4443",77,"San Benito",1.18937886448782
"4444",77,"San Bernardino",0.103021307400258
"4445",77,"San Diego",0.903702907618451
"4446",77,"San Francisco",2.38949610272862
"4447",77,"San Joaquin",1.0703672635882
"4448",77,"San Luis Obispo",1.36530638204989
"4449",77,"San Mateo",0
"4450",77,"Santa Barbara",0.333702535698821
"4451",77,"Santa Clara",0.464405331381805
"4452",77,"Santa Cruz",0
"4453",77,"Shasta",0
"4454",77,"Sierra",0
"4455",77,"Siskiyou",0
"4456",77,"Solano",0.857012455259244
"4457",77,"Sonoma",0
"4458",77,"Stanislaus",0.677094143746691
"4459",77,"Sutter",0.720081077120288
"4460",77,"Tehama",2.31149468504938
"4461",77,"Trinity",0
"4462",77,"Tulare",0.943139532956599
"4463",77,"Tuolumne",0
"4464",77,"Ventura",1.69661325056851
"4465",77,"Yolo",1.02158757574154
"4466",77,"Yuba",0
